Product Name, Product ID, Review Text, Review Rating, Reviewer Verified
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Superb quality I love it, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very  good  product I have been using it for two month regularly. Good build quality. The price is justified  for the features  provided, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Cookies and cakes are baking perfectly, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Good, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very nice product for commercial purpose., 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Good, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Nice product..., 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Excellent, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Really a good product. Services of Flipkart is good., 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Nice quality nice working…liked the products bought after reviewing a lot of reviews it’s nice choice …value for money, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Super product, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very good, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Model is good  I have made pzzas and cake on the same but only thing is you have to understand your oven. The only issue I find is we need to buy one oven thermometer to check temperature, 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Awesome device. Looks stylish also. Very spacious. Did not receive the tong for wire rack hence reducing 1 star., 4, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, My rating is only for the product not for FLIPKART. Product is excellent from a brand like Morphy Richards. Size, looks and the function are perfect for my requirement. I want to give 0 star to FLIPKART.But I am disappointed with Flipkart delivery team and Customer service. Customer service is at its worst. This guys are clueless and will put you on hold to disconnect the call. I received my OTG with a dent on one side. The delivery guy offered me 20% discount refund if I was ready to kee..., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, awesome value for the price.. was delivered in one piece without any damage whatsoever. packing was fantastic.... the 60 litre is huge, can roast a whole leg of lamb if required.... or two large tandoori chickens..., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Iam very happy after buying this product 😀😀, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, This is our First OTG so we have no idea at first how we will bake or grill but trust me it was really easier than we thought...one will have to learn first properly then they will understand how good this Oven really is...*Good looks and steel body gives more royal look...*Lots of space..good for big family...*Looks strong hopefully will last long...*Perfect heat distribution everywhere...*Everything working perfectly...Make sure to plug it in socket of 16amp 240v...Overall perfect..., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Superb, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Excellent product. perfect for baking, grilling and roasting., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Excellent, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Making 4 pizza at a time..., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Awesome, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very good, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Awesome product received 2 days earlier than said date. OTG has all the Assesorries like Baking tray , Wire rack,Backing tray handle, Rotisserie Rod  set, Rotisserie Handle, Crumb Tray and 11 inch steel metal barbeque skewer Needle 4 in No. This was not mention in All details.  Thankyou once more Flipkart.To start OTG Functioning we have to keep 10min timer start with function knob to be kept at toast as mention in instruction book., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, This OTG serves the purpose very well and baking made easy. You can bake 2kgs cake at a time. 26 cup cakes can be made at a single time. Overall satisfying and value for the money. Power consumption also moderate and it depends on how much time it is used for baking. So far used for own purposes but this otg has potential to use commercially as well if you are a home baker., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, It is really value for money , u can bake anything u want, all integrated buttons and settings available, easy to operate, for baking cakes and cookies is the best oven, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Good experience And delivery was on time We like it......, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Excellent product. Excellent build quality.  Excellent  packaging. Best product for money., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, good, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Awesome Product , we can use as expected, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Happy to buying...., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Excellent performance,Really like it 🤩 Good quality product., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Product is very good ...finishing is also awesome. Tried air fry ...was fine. Let's check further..., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Without second thought buy this. Lovely 😍, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Nice one, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Thank you flipkart, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, nice product with fantastic features., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, The product is super hot... Big oven to meet all baking needs... Very good design and material. It's automated for 59 preset menus .... Digital oven one of its kind and also budget friendly, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Made my first two Pizzas in it turned out like excellent just restaurant like....Let's see if it is durable or not by further using it., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Great product, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Nice, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Value of money, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Perfect for homemakers. Beautiful results, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Too good, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very good 👍, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, good, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, good product, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Nice product my sister is using it for bakery, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, It's just a beauty So good looking and working perfect Thanks flipkart for delivering it safely., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Easy-to use because of the inbuilt preset functions, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Good otg, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, The product was so good..I will suggest this 48Ltr OTG for baking purposes..., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Superb, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Awesome performance 💯 Loved it🤩, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Good so far, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Product very very good, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Without any doubt go for it .... It's very nice OTG., 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very nice product  10/10, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Superb product worth every penny, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Feeling extremely pleasure of received a morphyrichards OTG latest model  with good condition received within a week before the delivery date. Thanks to Flipkarti, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very very nice thanks morphyRichards, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Nice product, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Excellent, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Very good product, 5, Yes
Morphy Richards 60-Litre with Motorised Rotisserie Oven Toaster Grill (OTG)  (60 RCSS, itm5e66d40a27aaf, Always, 5, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Quality is not goog, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Some  parts have loosen and fallen down as soon as I tried to toast my breads... Such a big brand and my money gone to waste.., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very worst product...after 2-5 days this is useless.. don't buy go for Philips Havells Bajaj's this product is useless, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, It doesn't serve the purpose, got bread brunt within seconds even after putting the regulator at lowest mode., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, It is not working after using it for 1 month only, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The popup of this toaster is not working, it is burning my bread, it is a completely useless toaster, don't buy this, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Worst product lock is not working.waste of money, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, My product does not work., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Heating is uncontrolled at any level from 1 to 6. All the bread pieces are getting burnt. Expected a better product from Bajaj in this category., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Bad not like it, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very bad product,within 1m, it is not working, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Product is not so good, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, nobs are poor quality, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Not good, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very late delivery ,firstly sent the wrong model and made it so late .i dont when flipkart they will make the delivery fast and accurate ...this is a reason i have to think 10 times before ordering on flipkart., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Do not purchase itUseless item, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The autopup is not working, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Worst product with the huge price range. The internal fiber sheet has been broken so early. Spare parts also not available anywhere. My whole money has gone wasted. Don't try this one., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Wire burning smellReached out to Bajaj electrical multiple times as the product is under warranty but no one is coming for repair, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Ok, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Ordered this toaster but received 2 plastic bottles along with a bill of the toaster. Horrible experience., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Defective Piece, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I have received a defective pic. it doesn't have the stop button in it., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, don't buy this product, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Stopped working (wouldn't click and hold) or begin to toast after a month of use. Had to get it repaired for another 400rs since flipkart wouldn't refund., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Bread won't pop up. I burnt the bread most of the times., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, This product is not up to the mark It was not working when arrived, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, product parts are broken at the time of delivery and it is in dead state, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I got this product in dead condition it’s not working and when I gave a request for return no one call me when I called to the coustmr care they r saying that ur return policy time is over u need to call the repairing section of Bajaj and make it repair so I the one is losing money for bad product and don’t know the fault whether it’s been by pick up boys who never call me and told them that my product is mismatch please help me the concerns department what should I do, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very bad product............, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, third classs, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Popup doesnt work need a call back., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Most bogus product. Became unrepairable within 4months. Customer care very bad., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, a part of thing was broken, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, worst product, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, all products was scratched from inside not at all fresh product delivered, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Poor quality, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, use less, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, useless quality. worked for only 2 days and then stopped working., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Defective peace, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, damage product, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Not good.Moreover there is no return option., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, There is a problem with the spring. Bajaj after sale services aren't good., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I Don't like this product.., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very bad, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Disgusting product, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The product came without the stop button. There was a hole through which a pencil needs to be pushed to stop the toasting., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Costly, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The product failed working within few days of the purchase. Would really have to think a lot before purchasing anything from Flipkaet ever again., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Had to reurn it. It wasnt working properly, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The pop up button is faulty. Have to keep it down manually and wait for toast to be hot. It's useless., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Do not buy !, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very Very Bad A Big stoe kept in the Box, 1, Unknown
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Items is broken., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Not working properly after 20 days, logged complaint at Bajaj but they are not ready to repair it. I am not happy with quality of this product. Big question on flipkart, how they select the product for sale?????, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, It's good but not a very good product., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Product material quality not up to the mark. As it's push button stopped working after using it for few days, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Stopped working after 2 or 3 use, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, terrible, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Defective.. Watch out purchasing from this seller "RetailNet"....Just selling broken items at cheap price for profit that too on big billion sales ... I feel sorry for you Flipkart for doing business with such sellers., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Worst product.stopped working just after a week, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Inside grill broken of popup, no replacement as promised. No Warranty given.Will never buy anything from Flipkart., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Burnt in a week... Pathetic product!, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The product is not working from the first day after delivery of product., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Pop up functionality not working ..had to press knock until toast is done :(, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The product is not working...the return date has lapsed...I had gifted it to my younger sister residing in hostel....very disappointed, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very bad product..negative response..product last only 15 dayz.., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, i recived this product with working condition with i a week it get mal function where as it is not toasting evenly throughout the bread, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I bought this in April and I am facing 2 major issues1. the bread doesn't get roast from both sides but only one side2. the toaster coil broke in less than 3 months. Bajaj sent a technician to home and got it fixed but the coil broke too soon3. the toaster broke 2nd time in august. Bajaj electrician came, analyzed and said pcb has been burnt. Took the toaster and its been 10 days and he hasn't returned yet.very poor service, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I ordered this product from Flipkart. on delivery i noticed that its stop button is damaged, but not completely broken so i ignored it. After first use (with in a day), its pop-up system stops functioning. means its completely useless. completely worthless product., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Horrible Product, Defective product, Now working.The Toaster pull down mechanism of the Bread not working.We need to hold and keep, its horrible, Rather spend a few hundred Rs more and buy a decent one., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Not so good toaster as I expected, should go for mophy richards instead. The plastic quality is bad. Also the push down handle doesn't gets locked some times., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Bought this in January of this year on flipkart and it has already stopped working! Absolute waste of money. Please dont buy this. You will have to go through the pain of replacement and repairs in 6 months time!, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, do not but this, it is the worst toaster a person can eve get,, the button popped out instead of a toaster and it is made of cheap quality plastic, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I bought this Bajaj toaster in February '14. It performed fine for 4 months. Thereafter, the pop-up mechanism started failing; the platform had to be depressed repeatedly to activate the browning element within the toaster. On 3rd July '14 it failed completely. My experience with this product has been very disappointing. I will think twice before buying a Bajaj product again., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, I have bought a Bajaj ATX4 Pop Up Toaster, since first day it gives shock when you touch its metal body, now not even getting switch on when we press the Toaster knob., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Very poor product.1. Does not pop up toast 50% of time. You need to insert sometime to pop it out.2. Cord is short., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Please Guys do not buy it it is a total waste of money. This toaster would be the worst toaster from performance point, looks are deceiving.Head for a little higher budget and get a better one., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The toaster tends to heat up a lot more at the bottom than the top. Usually happens when I put in the second pair of slices of bread. On browning level 3, the same slice of bread is nicely toasted on the top and burnt at the bottom. On 2, the top is white and the bottom is a proper brown.Thumbs down., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Was very impressed with flipkart for on time and prompt delivery....but to my suprise the toster didnt popup by itself and I have to push the cancel button everytime....and the body is not at all cool on touch....now have to take it to the service center....DISAPPOINTED! !, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Worst product dosent work properly..Regretting buying it, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Worst customer service from bajaj, no fault of flipkart as they deliver the product even before the delivery date but the बजाज people never came for warranty service and I don't have time to cue everyone for 1000rs., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Product quality was bad, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Dated: way back in the month of MayThe product missed the stop button when it was delivered. I took the issue to be insignificant and ignored it so as to save the trouble of engaging in the formalities. Just after few days the automatic pop-up function stopped working. I would never suggest any1 to go for this product.Dated: 12 SeptemberGuys, there is sumthing I aur want u 2 know dat till date my issue has not been resolved. That's not it.  Wen I complaint on Bajaj's customer care den 2 guy..., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, the press down button malfunctions after a short while. will not recommend this product.Pse advise the procedure for exchange or repair, 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, The toaster no doubt is good, but the popping switch is too buggy. Just a couple of days after buying the toaster, the switch stopped working. I called up the customer care of Bajaj appliances. They sent an engineer to repair the same, but he too got very frustrated and somehow fixed it giving all sorts of drawbacks of such spring based switches. The repaired switch again got dislocated the very next day. I again called up the customer service and till date there has been no show from their s..., 1, Yes
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, Faulty product. After few days the lever pulling down for toasting stopped working.The problem was found right at the onset and after return and replace the problem re appeared!!, 1, Unknown
BAJAJ by BAJAJ ATX 4 750 W Pop Up Toaster  (White), itm617ecc66543e1, It was a great mistake buying this product from Flipkart. It did not work from the very beginning. I have been trying frantically to return it but without success so far. When I log in, it says "you have not made any purchase from this account"!!!I have to give one star only because it was delivered in time. But then, what is the use if the product does not even work from DAY ONE?????, 1, Unknown
